source_id,city,sub_market,locality,property_type,bhk,area_sqft,floor,total_floors,furnishing,facing,bathroom,has_parking,has_lift,has_clubhouse,has_pool,has_gym,has_security,has_power_backup,rera_approved,possession_status,listed_price,project_name,developer,age_years,age_years_is_estimated,total_floors_is_estimated,floor_is_estimated
6736,Mumbai,Thane,Panch Pakhdi,Villa,4,2700.0,3.0,7.0,Unfurnished,East,5.0,True,True,True,True,True,True,True,True,Ready to Move,65100000.0,Prestige Garden,PRESCON,3,True,True,True
6735,Mumbai,Thane,Majiwada,Apartment,3,950.0,19.0,27.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,15800000.0,Rustomjee Athena,Rustomjee,3,True,False,False
6734,Mumbai,Thane,Hiranandani Estate,Apartment,2,727.0,11.0,20.0,Unfurnished,North,2.0,True,True,True,True,True,True,True,False,Ready to Move,11800000.0,Palacia Kingston Phase 2,Madhav Constructions,3,True,False,False
6733,Mumbai,Thane,Balkum village,Apartment,3,1060.0,25.0,36.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,True,Ready to Move,19000000.0,Runwal Eirene,Runwal Developers,3,True,False,False
6732,Mumbai,Thane,Patlipada,Apartment,3,950.0,4.0,28.0,Semi-Furnished,North - East,4.0,True,True,True,True,True,True,True,False,Ready to Move,14000000.0,Cosmos Classique,Cosmos Group,3,True,False,False
6731,Mumbai,Thane,Manpada,Apartment,2,576.0,7.0,31.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,6398000.0,Mahaavir Pride,Mahaavir Universal Homes Pvt. Ltd.,0,True,False,False
6730,Mumbai,Thane,Manpada,Apartment,1,433.0,7.0,31.0,Unfurnished,East,1.0,True,True,True,True,True,True,True,True,Under Construction,4450000.0,Mahaavir Pride,Mahaavir Universal Homes Pvt. Ltd.,0,True,False,False
6729,Mumbai,Thane,Hiranandani Estate,Apartment,3,1182.0,20.0,24.0,Semi-Furnished,North - East,3.0,True,True,True,True,True,True,True,False,Ready to Move,32500000.0,Hiranandani Rodas Enclave,Hiranandani Group,3,True,False,False
6728,Mumbai,Thane,Hiranandani Estate,Apartment,4,1567.0,9.0,12.0,Furnished,North,4.0,False,True,True,True,True,True,True,True,Ready to Move,39000000.0,Senina,Individual Seller (Not Builder-Listed),3,True,False,False
6727,Mumbai,Thane,Thane West,Apartment,2,740.0,14.0,22.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,False,Ready to Move,21500000.0,Gala Pride Enclave,Gala Group,3,True,False,False
6726,Mumbai,Thane,Hiranandani Estate,Apartment,3,1150.0,10.0,26.0,Furnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,26000000.0,Hiranandani Estate - Springhill,Individual Seller (Not Builder-Listed),3,True,False,False
6725,Mumbai,Thane,Balkum Naka,Apartment,3,1100.0,23.0,30.0,Unfurnished,South -West,3.0,True,True,True,True,True,True,True,False,Ready to Move,20000000.0,Runwal Garden City,The Runwal Group,3,True,False,False
6724,Mumbai,Thane,Thane West,Apartment,4,1360.0,28.0,32.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,True,Ready to Move,32000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
6723,Mumbai,Thane,Hiranandani Estate,Apartment,3,780.0,20.0,20.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,13700000.0,Rosa Oasis,Rosa Group,3,True,False,False
6722,Mumbai,Thane,Kapurbawdi,Apartment,3,936.0,3.0,18.0,Furnished,North,3.0,True,True,True,True,True,True,True,True,Ready to Move,20500000.0,Neelkanth Palms,Neelkanth Group,3,True,False,False
6721,Mumbai,Thane,Majiwada,Apartment,2,590.0,15.0,24.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,10899000.0,Rustomjee Atelier,Rustomjee,3,True,False,False
6720,Mumbai,Thane,Teen Hath Naka,Apartment,4,1570.0,10.0,20.0,Semi-Furnished,East,4.0,True,True,True,True,True,True,True,False,Ready to Move,32500000.0,Elegance tower,Individual Seller (Not Builder-Listed),3,True,False,False
6719,Mumbai,Thane,Hiranandani Estate,Apartment,2,720.0,2.0,15.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,11000000.0,Sparta,Individual Seller (Not Builder-Listed),3,True,False,False
6718,Mumbai,Thane,Balkum village,Apartment,5,2200.0,5.0,7.0,Unfurnished,East,5.0,True,True,True,True,True,True,True,True,Ready to Move,62100000.0,Piramal Vaikunth,Piramal Realty,3,True,False,False
6717,Mumbai,Thane,Majiwada,Apartment,2,775.0,9.0,36.0,Semi-Furnished,North,2.0,False,True,True,True,True,True,True,False,Ready to Move,13600000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
6716,Mumbai,Thane,Kolshet,Apartment,2,950.0,24.0,28.0,Furnished,North - East,2.0,True,True,True,True,True,True,True,False,Ready to Move,13900000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
6715,Mumbai,Thane,Kolshet Road,Apartment,2,531.0,30.0,42.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,9000000.0,Kalpataru Eternia,Kalpataru Ltd.,0,True,False,False
6714,Mumbai,Thane,Balkum village,Apartment,2,700.0,10.0,30.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,True,Under Construction,13050000.0,Piramal Vaikunth,Piramal Realty,0,True,False,False
6713,Mumbai,Thane,Hiranandani Estate,Apartment,4,1100.0,25.0,25.0,Furnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,34000000.0,Pelican Hiranandani Estate,Roma Builders,3,True,False,False
6712,Mumbai,Thane,Hiranandani Estate,Apartment,4,1680.0,11.0,34.0,Semi-Furnished,North - East,4.0,True,True,True,True,True,True,True,False,Ready to Move,49500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
6711,Mumbai,Thane,Balkum village,Apartment,2,607.0,8.0,33.0,Unfurnished,North - West,2.0,True,True,True,True,True,True,True,True,Under Construction,11092200.0,Dosti West County,Dosti Realty,0,True,False,False
6710,Mumbai,Thane,Dhokali,Apartment,2,695.0,13.0,18.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,False,Ready to Move,11800000.0,Highland garden,Siddhi Group,3,True,False,False
6709,Mumbai,Thane,Majiwada,Apartment,2,769.0,10.0,29.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,False,Ready to Move,17900000.0,Sheth Avalon,Ashwin Sheth Group,3,True,False,False
6708,Mumbai,Thane,Kolshet Road,Apartment,3,955.0,-1.0,30.0,Semi-Furnished,East,3.0,True,True,True,True,True,True,True,True,Under Construction,21000000.0,Lodha Amara,Lodha,0,True,False,False
6707,Mumbai,Thane,Manpada,Villa,3,2000.0,8.0,19.0,Semi-Furnished,East,3.0,True,True,True,True,True,True,True,True,Ready to Move,23000000.0,Hill Garden,Individual Seller (Not Builder-Listed),3,True,True,True
6706,Mumbai,Thane,Kolshet Road,Apartment,3,900.0,14.0,24.0,Unfurnished,Unknown,3.0,False,True,True,True,True,True,True,False,Ready to Move,17500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
6705,Mumbai,Thane,Manpada,Villa,4,1800.0,8.0,19.0,Furnished,East,4.0,False,False,False,False,True,True,True,False,Ready to Move,65000000.0,Raheja Garden Estate,Individual Seller (Not Builder-Listed),3,True,True,True
6704,Mumbai,Thane,Thane West,Apartment,3,1110.0,10.0,16.0,Furnished,South - East,3.0,True,True,True,True,True,True,True,False,Ready to Move,14000000.0,Swastik Regalia,Regaliaa Realty,3,True,False,False
6703,Mumbai,Thane,Pokharan Road Number 2,Apartment,2,741.0,18.0,33.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,15200000.0,Ashar Edge,Ashar Group,3,True,False,False
6702,Mumbai,Thane,Manpada,Villa,4,3300.0,8.0,19.0,Semi-Furnished,North - East,5.0,True,True,True,True,True,True,True,False,Ready to Move,62500000.0,Neelkanth Woods,T. Bhimjyani Realty Pvt. Ltd.,3,True,True,True
6701,Mumbai,Thane,Anand Nagar Thane West,Apartment,2,680.0,27.0,36.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,False,Under Construction,7500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
6700,Mumbai,Thane,Manpada,Apartment,3,1041.0,11.0,26.0,Semi-Furnished,North - East,3.0,True,True,True,True,True,True,True,True,Ready to Move,16700000.0,Acme Ozone,Acme Group,3,True,False,False
6699,Mumbai,Thane,Thane West,Apartment,2,840.0,14.0,26.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,14400000.0,Regency Heights,Regency Group,3,True,False,False
6698,Mumbai,Thane,Thane West,Apartment,1,421.0,24.0,25.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,False,Ready to Move,8800000.0,Hiranandani Estate Lavinia,Roma Builders,3,True,False,False
6697,Mumbai,Thane,Majiwada,Apartment,3,1118.0,11.0,28.0,Semi-Furnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,18000000.0,Lodha Luxuria,Lodha,3,True,False,False
6696,Mumbai,Thane,Manpada,Apartment,3,1860.0,8.0,16.0,Semi-Furnished,North - East,3.0,True,True,True,True,True,True,True,False,Ready to Move,27500000.0,Godrej Edenwoods ,Godrej Properties,3,True,False,False
6695,Mumbai,Thane,Hiranandani Estate,Apartment,2,650.0,3.0,12.0,Furnished,North - West,2.0,True,True,True,True,True,True,True,False,Ready to Move,10000000.0,Prakruti Pearl,SAB Developers,3,True,False,False
6694,Mumbai,Thane,Pokharan Road Number 2,Apartment,3,1160.0,1.0,31.0,Unfurnished,West,3.0,True,True,True,True,True,True,True,False,Under Construction,27900000.0,Asteria By Courtyard,Narang Realty and The Wadhwa Group,0,True,False,False
6693,Mumbai,Thane,Balkum village,Apartment,3,1115.0,23.0,30.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,20500000.0,Dosti West County,Dosti Realty,3,True,False,False
6692,Mumbai,Thane,Kolshet Road,Apartment,2,618.0,5.0,20.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,9000000.0,Lodha Amara,Lodha,0,True,False,False
6691,Mumbai,Thane,Thane West,Apartment,2,672.0,10.0,30.0,Unfurnished,North,2.0,True,True,True,True,True,True,True,False,Ready to Move,10700000.0,Lodha Amara,Lodha,3,True,False,False
6690,Mumbai,Thane,Balkum village,Apartment,3,816.0,22.0,34.0,Semi-Furnished,North,2.0,True,True,True,True,True,True,False,True,Ready to Move,15000000.0,Runwal Eirene,Runwal Developers,3,True,False,False
6689,Mumbai,Thane,Manpada,Apartment,3,1086.0,18.0,19.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,22500000.0,Kalpataru Hills Phase 2,Kalpataru Ltd.,3,True,False,False
6688,Mumbai,Thane,Thane West,Apartment,3,1100.0,7.0,18.0,Furnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,17500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
6687,Mumbai,Thane,Teen Hath Naka,Apartment,3,1260.0,11.0,30.0,Unfurnished,Unknown,4.0,False,True,True,True,True,True,True,False,Ready to Move,30000000.0,Auralis The Twins,Deep Homes,3,True,False,False
6686,Mumbai,Thane,Majiwada,Apartment,3,1337.0,17.0,28.0,Unfurnished,North,3.0,True,True,True,True,True,True,True,False,Ready to Move,40000000.0,Sheth Avalon,Ashwin Sheth Group,3,True,False,False
6685,Mumbai,Thane,Thane West,Apartment,1,380.0,5.0,10.0,Unfurnished,East,1.0,False,True,True,True,True,True,True,False,Ready to Move,4000000.0,Imperial Square,Squarefeet Group,3,True,False,False
6684,Mumbai,Thane,Manpada,Apartment,1,468.0,8.0,19.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,4800000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,True,True
6683,Mumbai,Thane,Majiwada,Apartment,3,1160.0,12.0,23.0,Unfurnished,East,3.0,False,True,True,True,True,True,True,False,Ready to Move,28000000.0,Sheth Vasant Lawns,Ashwin Sheth Group,3,True,False,False
6682,Mumbai,Thane,Hiranandani Estate,Apartment,2,700.0,7.0,22.0,Unfurnished,East,2.0,False,True,True,True,True,True,True,False,Ready to Move,11200000.0,Rosa Oasis,Rosa Group,3,True,False,False
6681,Mumbai,Thane,Panch Pakhdi,Apartment,3,1100.0,21.0,24.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,24500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
6680,Mumbai,Thane,Majiwada,Apartment,3,1400.0,14.0,27.0,Semi-Furnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,40000000.0,Sheth Avalon,Sheth Creators Pvt. Ltd.,3,True,False,False
6679,Mumbai,Thane,Hiranandani Estate,Apartment,3,1031.0,14.0,29.0,Unfurnished,West,3.0,True,True,True,True,True,True,True,False,Ready to Move,19900000.0,Rosa Manhattan,Rosa Group,3,True,False,False
6678,Mumbai,Thane,Hiranandani Estate,Apartment,2,620.0,-1.0,14.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,15000000.0,Hiranandani Estate Astra,House of Hiranandani,3,True,False,False
6677,Mumbai,Thane,Kolshet Road,Apartment,2,620.0,-1.0,28.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,True,Under Construction,11603000.0,Lodha Amara,Lodha,0,True,False,False
6676,Mumbai,Thane,Thane West,Apartment,2,830.0,8.0,22.0,Unfurnished,East,2.0,False,True,True,True,True,True,True,False,Ready to Move,12700000.0,Regency Towers,Regency Group,3,True,False,False
6675,Mumbai,Thane,Teen Hath Naka,Apartment,2,750.0,6.0,15.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,16500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
6674,Mumbai,Thane,Majiwada,Apartment,3,1000.0,9.0,20.0,Semi-Furnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,18300000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
6673,Mumbai,Thane,Naupada,Apartment,1,475.0,3.0,7.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,True,Under Construction,12100000.0,Manas Society,Arvij Builder and Developer Pvt Ltd,0,True,True,True
6672,Mumbai,Thane,Kolshet Road,Apartment,2,740.0,19.0,40.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,13000000.0,Lodha Amara,Lodha,0,True,False,False
6671,Mumbai,Thane,Kolshet Road,Apartment,1,446.0,7.0,40.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,8500000.0,Lodha Amara,Lodha,0,True,False,False
6670,Mumbai,Thane,Panch Pakhdi,Apartment,4,2000.0,15.0,30.0,Semi-Furnished,North - East,3.0,True,True,True,True,False,True,True,False,Ready to Move,55000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
6669,Mumbai,Thane,Patlipada,Apartment,1,421.0,8.0,19.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,True,Under Construction,7500000.0,Cosmos Classique,Cosmos Group,0,True,True,True
6668,Mumbai,Thane,Pokharan Road Number 2,Apartment,2,700.0,12.0,30.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,True,Under Construction,12900000.0,Cosmos Horizon,Cosmos Group,0,True,True,True
6667,Mumbai,Thane,Balkum village,Apartment,3,983.0,12.0,30.0,Unfurnished,Unknown,3.0,True,False,False,False,False,False,False,True,Under Construction,21000000.0,Piramal Vaikunth,Piramal Realty,0,True,True,True
6666,Mumbai,Thane,Kolshet Road,Apartment,1,393.0,11.0,28.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,True,Under Construction,7900000.0,Godrej Ascend,Godrej Properties,0,True,True,True
6665,Mumbai,Thane,Vishnu Nagar,Apartment,2,759.0,-1.0,7.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,20493000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
6664,Mumbai,Thane,Pokharan Road Number 2,Apartment,3,1350.0,36.0,52.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,False,Under Construction,20200000.0,Shapoorji Pallonji Northern Lights,Shapoorji Pallonji Real Estate,0,True,False,False
6663,Mumbai,Thane,Kolshet Road,Apartment,3,1266.0,5.0,8.0,Furnished,East,3.0,True,True,True,True,True,True,True,True,Ready to Move,26000000.0,Lodha Sterling,Lodha,3,True,False,False
6662,Mumbai,Thane,Pokharan Road Number 2,Apartment,2,734.0,12.0,20.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,14300000.0,Shapoorji Pallonji Northern Lights,Shapoorji Pallonji Real Estate,0,True,False,False
6661,Mumbai,Thane,Kolshet Road,Apartment,1,472.0,5.0,30.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,7000000.0,Lodha Amara,Lodha,3,True,False,False
6660,Mumbai,Thane,Kolshet Road,Apartment,4,2040.0,5.0,7.0,Unfurnished,East,4.0,True,True,True,True,True,True,True,True,Under Construction,53700000.0,Lodha Sterling,Lodha,0,True,False,False
6659,Mumbai,Thane,Pokharan Road Number 2,Apartment,3,1057.0,12.0,30.0,Unfurnished,Unknown,3.0,False,False,False,False,False,False,False,True,Under Construction,27900000.0,Asteria By Courtyard,Narang Realty and The Wadhwa Group,0,True,True,True
6658,Mumbai,Thane,Pokharan Road Number 2,Apartment,2,997.0,12.0,30.0,Unfurnished,Unknown,3.0,False,False,False,False,False,False,False,True,Under Construction,19500000.0,Asteria By Courtyard,Narang Realty and The Wadhwa Group,0,True,True,True
6657,Mumbai,Thane,Naupada,Apartment,1,474.0,3.0,7.0,Unfurnished,Unknown,1.0,False,False,False,False,False,False,False,True,Under Construction,10600000.0,Guruprerna,Saptashree Developers,0,True,True,True
6656,Mumbai,Thane,Balkum village,Apartment,1,393.0,11.0,30.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,True,Under Construction,6000000.0,Dosti West County,DOSTI REALTY,0,True,False,False
6655,Mumbai,Thane,Thane West,Apartment,2,877.0,3.0,8.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,True,Under Construction,19400000.0,IRIS at Kashish Park,Kashish Park Realtors,0,True,True,True
6654,Mumbai,Thane,Thane West,Apartment,2,754.0,3.0,8.0,Unfurnished,Unknown,3.0,False,False,False,False,False,False,False,True,Under Construction,16800000.0,IRIS at Kashish Park,Kashish Park Realtors,0,True,True,True
6653,Mumbai,Thane,Owale,Apartment,2,435.0,5.0,12.5,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,True,Under Construction,7900000.0,JVM Tiara,JVM Spaces,0,True,True,True
6652,Mumbai,Thane,Pokharan Road Number 2,Apartment,1,446.0,12.0,30.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,True,Under Construction,10500000.0,Tata Serein,TATA Housing Development Company Ltd.,0,True,True,True
6651,Mumbai,Thane,Thane West,Apartment,1,349.0,3.0,8.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Under Construction,4700000.0,JVMs Accord,JVM Spaces,0,True,True,True
6650,Mumbai,Thane,Thane West,Apartment,2,760.0,3.0,8.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,True,Under Construction,19200000.0,Samrin Heritage,Samrin Group,0,True,True,True
6649,Mumbai,Thane,Thane West,Apartment,1,390.0,3.0,8.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,True,Under Construction,10300000.0,Samrin Heritage,Samrin Group,0,True,True,True
6648,Mumbai,Thane,Pokharan Road Number 2,Apartment,2,700.0,12.0,30.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,True,Under Construction,20500000.0,Tata Serein,TATA Housing Development Company Ltd.,0,True,True,True
6647,Mumbai,Thane,Kolshet,Apartment,1,418.0,11.0,28.0,Unfurnished,Unknown,1.0,True,False,False,False,False,False,False,True,Under Construction,7700000.0,Runwal Codename Enchanted,Runwal Developers,0,True,True,True
6646,Mumbai,Thane,Dhokali,Apartment,2,673.0,7.0,18.5,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,True,Under Construction,12000000.0,The Icon by Risland,Risland India,0,True,True,True
